-5.000000 -0.839072
-4.990000 -0.833175
-4.980000 -0.827280
-4.969999 -0.821386
-4.959999 -0.815493
-4.949999 -0.809603
-4.939999 -0.803715
-4.929998 -0.797831
-4.919998 -0.791951
-4.909998 -0.786076
-4.899998 -0.780206
-4.889997 -0.774342
-4.879997 -0.768484
-4.869997 -0.762633
-4.859997 -0.756789
-4.849997 -0.750954
-4.839996 -0.745127
-4.829996 -0.739310
-4.819996 -0.733502
-4.809996 -0.727705
-4.799995 -0.721919
-4.789995 -0.716144
-4.779995 -0.710381
-4.769995 -0.704632
-4.759995 -0.698895
-4.749994 -0.693172
-4.739994 -0.687464
-4.729994 -0.681771
-4.719994 -0.676094
-4.709993 -0.670432
-4.699993 -0.664788
-4.689993 -0.659160
-4.679993 -0.653551
-4.669992 -0.647960
-4.659992 -0.642388
-4.649992 -0.636836
-4.639992 -0.631304
-4.629992 -0.625793
-4.619991 -0.620304
-4.609991 -0.614836
-4.599991 -0.609391
-4.589991 -0.603969
-4.579990 -0.598571
-4.569990 -0.593197
-4.559990 -0.587847
-4.549990 -0.582524
-4.539989 -0.577226
-4.529989 -0.571955
-4.519989 -0.566711
-4.509989 -0.561495
-4.499989 -0.556307
-4.489988 -0.551148
-4.479988 -0.546018
-4.469988 -0.540919
-4.459988 -0.535850
-4.449987 -0.530813
-4.439987 -0.525807
-4.429987 -0.520834
-4.419987 -0.515893
-4.409986 -0.510986
-4.399986 -0.506114
-4.389986 -0.501275
-4.379986 -0.496473
-4.369986 -0.491706
-4.359985 -0.486975
-4.349985 -0.482282
-4.339985 -0.477626
-4.329985 -0.473008
-4.319984 -0.468429
-4.309984 -0.463889
-4.299984 -0.459389
-4.289984 -0.454930
-4.279984 -0.450511
-4.269983 -0.446135
-4.259983 -0.441800
-4.249983 -0.437508
-4.239983 -0.433260
-4.229982 -0.429056
-4.219982 -0.424896
-4.209982 -0.420781
-4.199982 -0.416712
-4.189981 -0.412689
-4.179981 -0.408713
-4.169981 -0.404784
-4.159981 -0.400903
-4.149981 -0.397071
-4.139980 -0.393288
-4.129980 -0.389555
-4.119980 -0.385872
-4.109980 -0.382240
-4.099979 -0.378659
-4.089979 -0.375131
-4.079979 -0.371655
-4.069979 -0.368232
-4.059978 -0.364863
-4.049978 -0.361548
-4.039978 -0.358289
-4.029978 -0.355084
-4.019978 -0.351936
-4.009977 -0.348845
-3.999977 -0.345810
-3.989977 -0.342834
-3.979977 -0.339916
-3.969977 -0.337057
-3.959977 -0.334258
-3.949977 -0.331518
-3.939977 -0.328839
-3.929977 -0.326222
-3.919977 -0.323667
-3.909977 -0.321174
-3.899977 -0.318743
-3.889977 -0.316377
-3.879977 -0.314075
-3.869977 -0.311837
-3.859977 -0.309665
-3.849977 -0.307559
-3.839978 -0.305519
-3.829978 -0.303546
-3.819978 -0.301641
-3.809978 -0.299804
-3.799978 -0.298036
-3.789978 -0.296337
-3.779978 -0.294708
-3.769978 -0.293150
-3.759978 -0.291663
-3.749978 -0.290247
-3.739978 -0.288904
-3.729978 -0.287634
-3.719978 -0.286437
-3.709978 -0.285314
-3.699978 -0.284265
-3.689978 -0.283292
-3.679978 -0.282395
-3.669978 -0.281574
-3.659978 -0.280829
-3.649978 -0.280162
-3.639978 -0.279574
-3.629978 -0.279064
-3.619978 -0.278633
-3.609978 -0.278281
-3.599978 -0.278011
-3.589978 -0.277821
-3.579978 -0.277712
-3.569978 -0.277686
-3.559978 -0.277742
-3.549978 -0.277882
-3.539978 -0.278106
-3.529978 -0.278413
-3.519978 -0.278806
-3.509978 -0.279285
-3.499978 -0.279849
-3.489978 -0.280501
-3.479978 -0.281239
-3.469978 -0.282066
-3.459978 -0.282981
-3.449978 -0.283984
-3.439978 -0.285078
-3.429978 -0.286262
-3.419978 -0.287536
-3.409978 -0.288902
-3.399978 -0.290360
-3.389978 -0.291910
-3.379978 -0.293553
-3.369978 -0.295290
-3.359978 -0.297122
-3.349978 -0.299048
-3.339978 -0.301069
-3.329978 -0.303186
-3.319978 -0.305400
-3.309978 -0.307711
-3.299978 -0.310120
-3.289978 -0.312627
-3.279978 -0.315233
-3.269978 -0.317938
-3.259978 -0.320744
-3.249978 -0.323649
-3.239978 -0.326657
-3.229978 -0.329765
-3.219978 -0.332977
-3.209978 -0.336291
-3.199978 -0.339708
-3.189978 -0.343230
-3.179978 -0.346856
-3.169978 -0.350587
-3.159978 -0.354425
-3.149978 -0.358368
-3.139978 -0.362419
-3.129978 -0.366577
-3.119978 -0.370843
