-5.000000 0.038462 
-4.990000 0.041266 
-4.980000 0.044069 
-4.969999 0.046870 
-4.959999 0.049668 
-4.949999 0.052462 
-4.939999 0.055251 
-4.929998 0.058034 
-4.919998 0.060810 
-4.909998 0.063579 
-4.899998 0.066338 
-4.889997 0.069088 
-4.879997 0.071826 
-4.869997 0.074553 
-4.859997 0.077267 
-4.849997 0.079967 
-4.839996 0.082652 
-4.829996 0.085322 
-4.819996 0.087974 
-4.809996 0.090609 
-4.799995 0.093225 
-4.789995 0.095821 
-4.779995 0.098396 
-4.769995 0.100949 
-4.759995 0.103480 
-4.749994 0.105987 
-4.739994 0.108469 
-4.729994 0.110926 
-4.719994 0.113356 
-4.709993 0.115758 
-4.699993 0.118131 
-4.689993 0.120475 
-4.679993 0.122788 
-4.669992 0.125069 
-4.659992 0.127317 
-4.649992 0.129532 
-4.639992 0.131713 
-4.629992 0.133857 
-4.619991 0.135965 
-4.609991 0.138035 
-4.599991 0.140067 
-4.589991 0.142059 
-4.579990 0.144011 
-4.569990 0.145921 
-4.559990 0.147788 
-4.549990 0.149612 
-4.539989 0.151391 
-4.529989 0.153125 
-4.519989 0.154812 
-4.509989 0.156452 
-4.499989 0.158043 
-4.489988 0.159585 
-4.479988 0.161076 
-4.469988 0.162516 
-4.459988 0.163903 
-4.449987 0.165237 
-4.439987 0.166516 
-4.429987 0.167740 
-4.419987 0.168907 
-4.409986 0.170017 
-4.399986 0.171069 
-4.389986 0.172061 
-4.379986 0.172993 
-4.369986 0.173863 
-4.359985 0.174671 
-4.349985 0.175416 
-4.339985 0.176096 
-4.329985 0.176711 
-4.319984 0.177260 
-4.309984 0.177741 
-4.299984 0.178154 
-4.289984 0.178498 
-4.279984 0.178772 
-4.269983 0.178974 
-4.259983 0.179104 
-4.249983 0.179160 
-4.239983 0.179143 
-4.229982 0.179050 
-4.219982 0.178880 
-4.209982 0.178634 
-4.199982 0.178310 
-4.189981 0.177906 
-4.179981 0.177422 
-4.169981 0.176857 
-4.159981 0.176209 
-4.149981 0.175479 
-4.139980 0.174664 
-4.129980 0.173764 
-4.119980 0.172778 
-4.109980 0.171705 
-4.099979 0.170544 
-4.089979 0.169294 
-4.079979 0.167954 
-4.069979 0.166522 
-4.059978 0.164999 
-4.049978 0.163382 
-4.039978 0.161671 
-4.029978 0.159866 
-4.019978 0.157964 
-4.009977 0.155965 
-3.999977 0.153868 
-3.989977 0.151673 
-3.979977 0.149377 
-3.969977 0.146980 
-3.959977 0.144482 
-3.949977 0.141880 
-3.939977 0.139174 
-3.929977 0.136364 
-3.919977 0.133447 
-3.909977 0.130424 
-3.899977 0.127293 
-3.889977 0.124053 
-3.879977 0.120703 
-3.869977 0.117242 
-3.859977 0.113669 
-3.849977 0.109983 
-3.839978 0.106184 
-3.829978 0.102269 
-3.819978 0.098239 
-3.809978 0.094092 
-3.799978 0.089827 
-3.789978 0.085444 
-3.779978 0.080940 
-3.769978 0.076316 
-3.759978 0.071570 
-3.749978 0.066701 
-3.739978 0.061709 
-3.729978 0.056591 
-3.719978 0.051349 
-3.709978 0.045979 
-3.699978 0.040481 
-3.689978 0.034855 
-3.679978 0.029100 
-3.669978 0.023213 
-3.659978 0.017195 
-3.649978 0.011044 
-3.639978 0.004760 
-3.629978 -0.001659 
-3.619978 -0.008214 
-3.609978 -0.014905 
-3.599978 -0.021734 
-3.589978 -0.028702 
-3.579978 -0.035809 
-3.569978 -0.043057 
-3.559978 -0.050446 
-3.549978 -0.057978 
-3.539978 -0.065653 
-3.529978 -0.073473 
-3.519978 -0.081438 
-3.509978 -0.089550 
-3.499978 -0.097810 
-3.489978 -0.106218 
-3.479978 -0.114775 
-3.469978 -0.123483 
-3.459978 -0.132343 
-3.449978 -0.141355 
-3.439978 -0.150520 
-3.429978 -0.159840 
-3.419978 -0.169315 
-3.409978 -0.178946 
-3.399978 -0.188735 
-3.389978 -0.198683 
-3.379978 -0.208790 
-3.369978 -0.219057 
-3.359978 -0.229485 
-3.349978 -0.240076 
-3.339978 -0.250831 
-3.329978 -0.261749 
-3.319978 -0.272833 
-3.309978 -0.284083 
-3.299978 -0.295501 
-3.289978 -0.307087 
-3.279978 -0.318842 
-3.269978 -0.330768 
-3.259978 -0.342864 
-3.249978 -0.355133 
-3.239978 -0.367575 
-3.229978 -0.380192 
-3.219978 -0.392984 
-3.209978 -0.405951 
-3.199978 -0.419097 
-3.189978 -0.432420 
-3.179978 -0.445922 
-3.169978 -0.459605 
-3.159978 -0.473469 
-3.149978 -0.487515 
-3.139978 -0.501744 
-3.129978 -0.516157 
-3.119978 -0.530756 
-3.109978 -0.545540 
-3.099978 -0.560512 
-3.089978 -0.575672 
-3.079978 -0.591021 
-3.069978 -0.606560 
-3.059978 -0.622290 
-3.049978 -0.638212 
-3.039978 -0.654327 
-3.029978 -0.670636 
-3.019978 -0.687140 
-3.009978 -0.703840 
-2.999978 -0.720737 
-2.989978 -0.737833 
-2.979978 -0.755127 
-2.969978 -0.772621 
-2.959978 -0.790316 
-2.949978 -0.808213 
-2.939978 -0.826313 
-2.929978 -0.844617 
-2.919978 -0.863126 
-2.909978 -0.881841 
-2.899978 -0.900763 
-2.889978 -0.919892 
-2.879978 -0.939231 
-2.869978 -0.958779 
-2.859978 -0.978538 
-2.849978 -0.998510 
-2.839978 -1.018694 
-2.829978 -1.039091 
-2.819978 -1.059704 
-2.809978 -1.080532 
-2.799978 -1.101578 
-2.789979 -1.122841 
-2.779979 -1.144323 
-2.769979 -1.166024 
-2.759979 -1.187947 
-2.749979 -1.210091 
-2.739979 -1.232458 
-2.729979 -1.255049 
-2.719979 -1.277864 
-2.709979 -1.300905 
-2.699979 -1.324173 
-2.689979 -1.347668 
-2.679979 -1.371392 
-2.669979 -1.395346 
-2.659979 -1.419531 
-2.649979 -1.443947 
-2.639979 -1.468596 
-2.629979 -1.493478 
-2.619979 -1.518595 
-2.609979 -1.543948 
-2.599979 -1.569538 
-2.589979 -1.595364 
-2.579979 -1.621430 
-2.569979 -1.647735 
-2.559979 -1.674281 
-2.549979 -1.701068 
-2.539979 -1.728098 
-2.529979 -1.755371 
-2.519979 -1.782889 
-2.509979 -1.810652 
-2.499979 -0.038461 
-2.489979 -0.038307 
-2.479979 -0.038154 
-2.469979 -0.038000 
-2.459979 -0.037846 
-2.449979 -0.037692 
-2.439979 -0.037538 
-2.429979 -0.037384 
-2.419979 -0.037230 
-2.409979 -0.037077 
-2.399979 -0.036923 
-2.389979 -0.036769 
-2.379979 -0.036615 
-2.369979 -0.036461 
-2.359979 -0.036307 
-2.349979 -0.036154 
-2.339979 -0.036000 
-2.329979 -0.035846 
-2.319979 -0.035692 
-2.309979 -0.035538 
-2.299979 -0.035384 
-2.289979 -0.035230 
-2.279979 -0.035077 
-2.269979 -0.034923 
-2.259979 -0.034769 
-2.249979 -0.034615 
-2.239979 -0.034461 
-2.229979 -0.034307 
-2.219979 -0.034154 
-2.209979 -0.034000 
-2.199979 -0.033846 
-2.189979 -0.033692 
-2.179979 -0.033538 
-2.169979 -0.033384 
-2.159979 -0.033230 
-2.149979 -0.033077 
-2.139979 -0.032923 
-2.129979 -0.032769 
-2.119979 -0.032615 
-2.109979 -0.032461 
-2.099979 -0.032307 
-2.089979 -0.032154 
-2.079979 -0.032000 
-2.069979 -0.031846 
-2.059979 -0.031692 
-2.049979 -0.031538 
-2.039979 -0.031384 
-2.029979 -0.031230 
-2.019979 -0.031077 
-2.009979 -0.030923 
-1.999979 -0.030769 
-1.989979 -0.030615 
-1.979979 -0.030461 
-1.969979 -0.030307 
-1.959979 -0.030154 
-1.949979 -0.030000 
-1.939979 -0.029846 
-1.929979 -0.029692 
-1.919979 -0.029538 
-1.909979 -0.029384 
-1.899979 -0.029230 
-1.889979 -0.029077 
-1.879979 -0.028923 
-1.869979 -0.028769 
-1.859979 -0.028615 
-1.849979 -0.028461 
-1.839979 -0.028307 
-1.829979 -0.028154 
-1.819979 -0.028000 
-1.809979 -0.027846 
-1.799979 -0.027692 
-1.789979 -0.027538 
-1.779979 -0.027384 
-1.769979 -0.027230 
-1.759979 -0.027077 
-1.749979 -0.026923 
-1.739980 -0.026769 
-1.729980 -0.026615 
-1.719980 -0.026461 
-1.709980 -0.026307 
-1.699980 -0.026154 
-1.689980 -0.026000 
-1.679980 -0.025846 
-1.669980 -0.025692 
-1.659980 -0.025538 
-1.649980 -0.025384 
-1.639980 -0.025230 
-1.629980 -0.025077 
-1.619980 -0.024923 
-1.609980 -0.024769 
-1.599980 -0.024615 
-1.589980 -0.024461 
-1.579980 -0.024307 
-1.569980 -0.024154 
-1.559980 -0.024000 
-1.549980 -0.023846 
-1.539980 -0.023692 
-1.529980 -0.023538 
-1.519980 -0.023384 
-1.509980 -0.023230 
-1.499980 -0.023077 
-1.489980 -0.022923 
-1.479980 -0.022769 
-1.469980 -0.022615 
-1.459980 -0.022461 
-1.449980 -0.022307 
-1.439980 -0.022154 
-1.429980 -0.022000 
-1.419980 -0.021846 
-1.409980 -0.021692 
-1.399980 -0.021538 
-1.389980 -0.021384 
-1.379980 -0.021230 
-1.369980 -0.021077 
-1.359980 -0.020923 
-1.349980 -0.020769 
-1.339980 -0.020615 
-1.329980 -0.020461 
-1.319980 -0.020307 
-1.309980 -0.020154 
-1.299980 -0.020000 
-1.289980 -0.019846 
-1.279980 -0.019692 
-1.269980 -0.019538 
-1.259980 -0.019384 
-1.249980 -0.019230 
-1.239980 -0.019077 
-1.229980 -0.018923 
-1.219980 -0.018769 
-1.209980 -0.018615 
-1.199980 -0.018461 
-1.189980 -0.018307 
-1.179980 -0.018154 
-1.169980 -0.018000 
-1.159980 -0.017846 
-1.149980 -0.017692 
-1.139980 -0.017538 
-1.129980 -0.017384 
-1.119980 -0.017230 
-1.109980 -0.017077 
-1.099980 -0.016923 
-1.089980 -0.016769 
-1.079980 -0.016615 
-1.069980 -0.016461 
-1.059980 -0.016307 
-1.049980 -0.016154 
-1.039980 -0.016000 
-1.029980 -0.015846 
-1.019980 -0.015692 
-1.009980 -0.015538 
-0.999980 -0.015384 
-0.989980 -0.015230 
-0.979980 -0.015077 
-0.969980 -0.014923 
-0.959980 -0.014769 
-0.949980 -0.014615 
-0.939980 -0.014461 
-0.929980 -0.014307 
-0.919980 -0.014154 
-0.909980 -0.014000 
-0.899980 -0.013846 
-0.889980 -0.013692 
-0.879980 -0.013538 
-0.869980 -0.013384 
-0.859980 -0.013230 
-0.849980 -0.013077 
-0.839980 -0.012923 
-0.829980 -0.012769 
-0.819980 -0.012615 
-0.809980 -0.012461 
-0.799980 -0.012307 
-0.789980 -0.012154 
-0.779980 -0.012000 
-0.769980 -0.011846 
-0.759980 -0.011692 
-0.749980 -0.011538 
-0.739980 -0.011384 
-0.729980 -0.011230 
-0.719980 -0.011077 
-0.709980 -0.010923 
-0.699980 -0.010769 
-0.689981 -0.010615 
-0.679981 -0.010461 
-0.669981 -0.010307 
-0.659981 -0.010154 
-0.649981 -0.010000 
-0.639981 -0.009846 
-0.629981 -0.009692 
-0.619981 -0.009538 
-0.609981 -0.009384 
-0.599981 -0.009230 
-0.589981 -0.009077 
-0.579981 -0.008923 
-0.569981 -0.008769 
-0.559981 -0.008615 
-0.549981 -0.008461 
-0.539981 -0.008307 
-0.529981 -0.008154 
-0.519981 -0.008000 
-0.509981 -0.007846 
-0.499981 -0.007692 
-0.489981 -0.007538 
-0.479981 -0.007384 
-0.469981 -0.007230 
-0.459981 -0.007077 
-0.449981 -0.006923 
-0.439981 -0.006769 
-0.429981 -0.006615 
-0.419981 -0.006461 
-0.409981 -0.006307 
-0.399981 -0.006154 
-0.389981 -0.006000 
-0.379981 -0.005846 
-0.369981 -0.005692 
-0.359981 -0.005538 
-0.349981 -0.005384 
-0.339981 -0.005230 
-0.329981 -0.005077 
-0.319981 -0.004923 
-0.309981 -0.004769 
-0.299981 -0.004615 
-0.289981 -0.004461 
-0.279981 -0.004307 
-0.269981 -0.004154 
-0.259981 -0.004000 
-0.249981 -0.003846 
-0.239981 -0.003692 
-0.229981 -0.003538 
-0.219981 -0.003384 
-0.209981 -0.003230 
-0.199981 -0.003077 
-0.189981 -0.002923 
-0.179981 -0.002769 
-0.169981 -0.002615 
-0.159981 -0.002461 
-0.149981 -0.002307 
-0.139981 -0.002154 
-0.129981 -0.002000 
-0.119981 -0.001846 
-0.109981 -0.001692 
-0.099981 -0.001538 
-0.089981 -0.001384 
-0.079981 -0.001230 
-0.069981 -0.001077 
-0.059981 -0.000923 
-0.049981 -0.000769 
-0.039981 -0.000615 
-0.029981 -0.000461 
-0.019981 -0.000307 
-0.009981 -0.000154 
0.000019 0.000000 
0.010019 0.000154 
0.020019 0.000308 
0.030019 0.000462 
0.040019 0.000616 
0.050019 0.000770 
0.060019 0.000923 
0.070019 0.001077 
0.080019 0.001231 
0.090019 0.001385 
0.100019 0.001539 
0.110019 0.001693 
0.120019 0.001846 
0.130019 0.002000 
0.140019 0.002154 
0.150019 0.002308 
0.160019 0.002462 
0.170019 0.002616 
0.180019 0.002770 
0.190019 0.002923 
0.200019 0.003077 
0.210019 0.003231 
0.220019 0.003385 
0.230019 0.003539 
0.240019 0.003693 
0.250019 0.003846 
0.260019 0.004000 
0.270019 0.004154 
0.280019 0.004308 
0.290019 0.004462 
0.300019 0.004616 
0.310019 0.004770 
0.320019 0.004923 
0.330019 0.005077 
0.340019 0.005231 
0.350019 0.005385 
0.360019 0.005539 
0.370019 0.005693 
0.380019 0.005846 
0.390019 0.006000 
0.400019 0.006154 
0.410019 0.006308 
0.420019 0.006462 
0.430019 0.006616 
0.440019 0.006770 
0.450019 0.006923 
0.460019 0.007077 
0.470019 0.007231 
0.480019 0.007385 
0.490019 0.007539 
0.500019 0.007693 
0.510019 0.007846 
0.520019 0.008000 
0.530019 0.008154 
0.540019 0.008308 
0.550019 0.008462 
0.560019 0.008616 
0.570019 0.008770 
0.580019 0.008923 
0.590019 0.009077 
0.600019 0.009231 
0.610019 0.009385 
0.620019 0.009539 
0.630019 0.009693 
0.640019 0.009846 
0.650019 0.010000 
0.660019 0.010154 
0.670019 0.010308 
0.680019 0.010462 
0.690019 0.010616 
0.700019 0.010770 
0.710019 0.010923 
0.720019 0.011077 
0.730019 0.011231 
0.740019 0.011385 
0.750019 0.011539 
0.760019 0.011693 
0.770019 0.011846 
0.780019 0.012000 
0.790019 0.012154 
0.800019 0.012308 
0.810019 0.012462 
0.820019 0.012616 
0.830019 0.012770 
0.840019 0.012923 
0.850019 0.013077 
0.860019 0.013231 
0.870019 0.013385 
0.880019 0.013539 
0.890019 0.013693 
0.900019 0.013846 
0.910019 0.014000 
0.920019 0.014154 
0.930019 0.014308 
0.940019 0.014462 
0.950019 0.014616 
0.960019 0.014770 
0.970019 0.014923 
0.980018 0.015077 
0.990018 0.015231 
1.000018 0.015385 
1.010018 0.015539 
1.020018 0.015693 
1.030018 0.015846 
1.040018 0.016000 
1.050018 0.016154 
1.060018 0.016308 
1.070018 0.016462 
1.080018 0.016616 
1.090018 0.016770 
1.100018 0.016923 
1.110018 0.017077 
1.120018 0.017231 
1.130018 0.017385 
1.140018 0.017539 
1.150018 0.017693 
1.160018 0.017846 
1.170018 0.018000 
1.180018 0.018154 
1.190018 0.018308 
1.200018 0.018462 
1.210018 0.018616 
1.220018 0.018770 
1.230018 0.018923 
1.240018 0.019077 
1.250018 0.019231 
1.260018 0.019385 
1.270018 0.019539 
1.280018 0.019693 
