0 0.0514429 
0.0117188 0.872816 
0.0234375 0.858977 
0.0351562 1.31446 
0.046875 2.05799 
0.0585938 2.22432 
0.0703125 2.48474 
0.0820312 2.44482 
0.09375 2.61744 
0.105469 2.99477 
0.117188 2.9058 
0.128906 2.20076 
0.140625 2.5995 
0.152344 2.115 
0.164062 1.92649 
0.175781 1.78479 
0.1875 1.52372 
0.199219 1.26433 
0.210938 0.463261 
0.222656 0.556459 
0.234375 0.203899 
0.246094 -0.28157 
0.257812 0.207092 
0.269531 0.181592 
0.28125 0.139653 
0.292969 -0.0754531 
0.304688 -0.294469 
0.316406 -0.0284422 
0.328125 0.0493332 
0.339844 0.208876 
0.351562 0.221714 
0.363281 -0.0486282 
0.375 0.493235 
0.386719 0.0418134 
0.398438 0.781213 
0.410156 0.641639 
0.421875 0.967721 
0.433594 0.628867 
0.445312 0.172873 
0.457031 0.466667 
0.46875 0.378326 
0.480469 -0.212175 
0.492188 0.412133 
0.503906 -0.16438 
0.515625 -0.0555549 
0.527344 -0.374847 
0.539062 -0.79916 
0.550781 -0.622489 
0.5625 -0.852423 
0.574219 -0.724915 
0.585938 -1.11352 
0.597656 -0.380443 
0.609375 -0.461808 
0.621094 -0.135007 
0.632812 -0.258783 
0.644531 -0.276814 
0.65625 -0.12532 
0.667969 0.507348 
0.679688 -0.329276 
0.691406 -0.237562 
0.703125 0.37379 
0.714844 0.337479 
0.726562 -0.0723004 
0.738281 -0.155071 
0.75 0.130243 
0.761719 0.255194 
0.773438 -0.137533 
0.785156 -0.652059 
0.796875 -0.939556 
0.808594 -0.804354 
0.820312 -0.981358 
0.832031 -1.25436 
0.84375 -1.55135 
0.855469 -1.89661 
0.867188 -2.49827 
0.878906 -2.4088 
0.890625 -2.77796 
0.902344 -2.50358 
0.914062 -1.945 
0.925781 -2.27193 
0.9375 -1.62935 
0.949219 -1.25969 
0.960938 -1.70217 
0.972656 -1.04271 
0.984375 -0.303168 
0.996094 0.119274 
1.00781 0.698598 
1.01953 0.482871 
1.03125 1.39496 
1.04297 1.96857 
1.05469 1.66086 
1.06641 1.9981 
1.07812 2.35884 
1.08984 2.48592 
1.10156 2.61635 
1.11328 2.17823 
1.125 2.39217 
1.13672 2.14149 
1.14844 2.25092 
1.16016 2.28778 
1.17188 1.32607 
1.18359 1.44802 
1.19531 1.42727 
1.20703 0.398116 
1.21875 0.405554 
1.23047 0.00146934 
1.24219 0.254156 
1.25391 0.0460318 
1.26562 0.019708 
1.27734 -0.125359 
1.28906 -0.683456 
1.30078 -0.161107 
1.3125 -0.102295 
1.32422 -0.33832 
1.33594 -0.456213 
1.34766 -0.0134058 
1.35938 -0.227305 
1.37109 0.802317 
